post,value
"18. 4. 28.  5:56  <직원 인증>  안녕하세요 저는 얼마전에 정치외교를 막 졸업해서 보좌진 입문을 알아보고 있다던 새내기입니다 . 다행히 제게는 과분할 정도의 인연이 닿아, 이후 많은 도움을 받게 되었습니다 . 저도 이제 막 구직을 시작한지라 구직에 최선을 다해본 것은 아니었지만 . 공채 지원이 떨어져도 왜 떨어졌는지 알 수 없어 막막한 상황이었는데 . 현직에 종사하는 분들의 조언도 듣고 실제 현장도 체험해보니 얻는 게 많았습니다… 더 보기 . 여건상 실무 경험이 있는 사람을 선호한다는 의견을 많이 듣게 되어 . 잠깐이나마 입법보조원을 통해 실무를 배우자고 결정했고 . 또 도움을 주신 해당 의원실에서 기회를 주셔서 일할 수 있게 되었습니다 . 물론 계약기간 이후에는 다시 제 스스로 개척을 해야하고 잘 안될 수도 있겠지요 . 또 제 선배들이나 현장에 종사하는 분들 중 만류하는 사람들도 많았습니다 . 그래도 정치를 통해 더 행복하고 덜 억울한 사회를 만들고 싶은 꿈이 있는 이상 .… 더 보기",<직원 인증>
"18. 4. 26.  9:03  <직원 미인증>  안녕하세요, 혹시 모 당 지지포럼 'ㅇㅇㅇ청소년' 이라고 들어보셨는지요, 그 극악무도한 집단에 대해 최대한 많은 직원분들께 알려 드리고 싶어 장소가 맞지않음에도 이렇게 글을 작성해봅니다. 저는 그 단체에서 열심히 활동을 하는 회원중에 하나였습니다. 그 덕분에 당시 위원장과도 친분을 쌓게 되었죠. 위원장의 실체를 알기전까지는요. 위원장은 블랙리스트와 화이트리스트를 만들어, 자신에게 득이되는회원과 실이되는 회원을 갈랐습니다. 또한 이러한 문제에 대해 피드백을 요구하는회원의 입을 막고, 그러한 회원들을 제명시켰습니다. 그 사건을 계기로 회원 절반이상이 빠져나갔습니다.국회의원실에서 일하시는 분들을 비롯한 모 당 당원분들에게는, 빠져나간 회원들을 단체를 망하게한 주범인 냥 몰았습니다. 청소년의 진실을 알아주시길 간곡히 부탁드리겠습니다.",<직원 미인증>
"18. 4. 26.  4:10  <직원 인증>  꼰대 여러분, 회식 때 술 강권 좀 하지 마세요. 못 마시는 사람 억지로 소맥 먹이고 토하게 만들고 그러는거 보는게 재밌습니까? 맛 있는 술 혼자 드시지 왜 다른 사람한테 양보하십니까? 다른 맛 있는 것들을 그렇게 권해 보시죠. 그리고 보좌관이 술 마시는데 감히 너가 안 마셔?!! 하는 딸랑딸랑 젊은 꼰대들! 너희들도 반성 좀 하시고요.",<직원 인증>
18. 4. 26.  11:31  <직원 인증>  여자 화장실에서 제발 물 좀 제대로 내려주세요. 변기 뚜껑 닫고 물을 내렸으면 용변이 모두 내려갔는지 확인을 해야죠.. 다음 사람에 대한 배려 아닙니까. 화장실 갈때마다 물 덜 내려간 변기보면 너무 짜증나고 드러워요. 매너 좀 지키며 삽시다.,<직원 인증>
18. 4. 26.  1:52  <직원 인증>  요즘들어 부쩍 느끼는데 의원님 솔직히 재선 못하실 것 같아요 ㅠㅠ,<직원 인증>
18. 4. 25.  1:33  <직원 인증>  회관 안에서 캐쥬얼 차림으로 돌아다니면 정장 입은 남자 꼰대들 10 중 8은 꼭 정수리부터 발끝까지 훑어본다. 꼰대들 액면가는 30대에서 50대까지 다양함. 같은 남자도 이렇게 눈으로 더듬는데 여자 보좌관은 오죽하겠나. 그런 관찰력으로 정무나 좀 잘 살펴보길.,<직원 인증>
"18. 4. 25.  11:44  <직원 미인증>  안녕들 하십니까? 저는 국회 인턴 지원자입니다. 그냥 밥버러지이죠! 뒤늦게 국회 보좌진으로 진로를 바꾸어? 인턴비서부 시작해 보좌진이 되고싶은 마음에 근 2년동안 300~400여차례 국회 인턴에 도전한 밥버러지입니다. 수백번 인턴지원에. 포기할만도 하는데~ 나이 30이 넘어 앞으로 호구지책도 생각되고, 제가 지원했던 국회의원실과 의원이 내가 생각했던것과 것과 다르고, 학력, 경력, 나이 불문으로 뽑는다며 채용공고하면서 실제로는 의원실마다 합격자 기준이 마련되어 있어 그에 대한 번번한 서류전형 탈락에 때론 분노하고, 때론… 더 보기 자책하며~앞길이 막막합니다. 제가 이 글을 쓴 본론과는 조금 취지가 다르지만, 인턴을 포함 국회 보좌진 채용은 이미 내정된 사람이 있으며, 채용공고는 요식, 형식상 공고다~보좌진 의원이 선거시 선거캠프에서 일을하거나 지역 유지들 자제들을 뽑아서 당선된 의원이 데려가는거다 하는 말들을 공공연한 비밀이라고 들었습니다. 참 힘든 세상입니다. 제가 알고 있는 의원님들 중에도 위의 방식으로 보좌진 채용을 한것으로 압니다. 참 힘이 빠지는 저도 굴뚝같은 심정으로 저런 방식으로 줄을 되고, 인맥을 이용하여 인턴이 되고 싶었습니다. 그러나 차마 말조차 떨어지지, 행하지도 못하겠습니다. 저런 방식으로 해서 보좌진이 된다면 저보다 능력, 인성이 더 훌륭한 인재가 떨어지고 좌절하는데~그렇게 해서 국회 보좌진이 되고 싶지도, 그런 선례를 남기고 싶지 않네요. 그러나 저도 인간이기에, 사람이기에 사람이 자기가 하고 싶은 일, 나이가 많아 인턴조차 안된다고 한다면 어디에 적을 두고 살아가야 하는지 막막합니다. 참~힘든 세상입니다. 하나님은 만나기 쉽다는데 국회 인턴 되기는 왜 이렇게 힘든지 ~~ 그냥 저의 밥버러지 애기를 들어주셔서 고맙습니다. 이번에 마지막으로 국회의원실 인턴에 지원하는데~너무 답답하여 소통조차 되지않아 그래서 홀로족이 더 편해졌다는 지금 내 모습을 보니-한심하기 그지 없습니다. 감사합니다.",<직원 미인증>
18. 4. 24.  9:48  <직원 미인증>  의원빽으로 급수달고 하는일 없이 빈둥거리면서 병풍소리 듣는 너 진짜 한심하다. 하는 일이라고는 의원보다 늦게 출근해서 신문보고 전화 한번을 안받으면서 뭐 좀 물어보면 세상 귀찮다는 듯이 쳐다보는 너를 보며 참 불쌍하고 안타깝다. 너는 아니? 적어도 내가 만난 사람들 중에 너를 아는 사람들에게서 너에대한 좋은 소리 나오지 않더라. 그거 알아뒀으면 좋겠어 세상 편하게 살더라도 피해는 주지말자 제발,<직원 미인증>
18. 4. 23.  5:30  <직원 인증>  모든 일상이 다 정치라지만 이 곳에서의 생활이 정치 스릴러 같은 때가 있다. 벗어나는게 맞는 것인지 아니면 순응하는 게 맞는 것인지.......,<직원 인증>
"18. 4. 23.  5:28  <직원 미인증>  좋은 사람 곁에는 좋은 사람들이 모이는 것 같다. 그게 후보이든, 영감이든, 상급자이든. 지금 만난 이 분들은 결이 같은 분들이다. 성품이나 인격적으로나 배울것도 많은 분들.. 만난지 얼마 안됐지만 사람에게서 느껴지는 선함과 인간미가 있는 분들이라는 생각이 든다. 오랜기간 사람으로 힘들어 했던 나에게 선배들이 축하해줄 만큼 좋은 사람들. 그들이 꿈꾸는 바를 함께 바라보면서 뛰고 싶다는 생각이 드는 요즘이다.",<직원 미인증>
18. 4. 22.  11:24  <직원 인증>  넌 형편없이 일을 못하면서 근무태도도 엉망이었잖아요.  희생당한 척 자발적으로 퇴사한 척 주변 언플 오져^^...  평판조회 차례되면 어떻게 감당하려고.,<직원 인증>
"18. 4. 20.  7:00  <직원 미인증>  안녕하세요 정치외교를 막 나오고 보좌진을 지망하는 구직자입니다. 다름이 아니오라 요즘 인턴 비서 채용을 보고 있는데, 대개 홍보 업무를 맡기는 것 같더라구요 ?  저 역시 블로그나 sns에 글을 쓸 줄은 알아도 이런 디지털 콘텐츠를 제작하는 능력은 없거든요. 그렇다면 포토샵이나 일러스트, 동영상 편집 프로그램을 잘 다루는 구직자에게 우대를 한다고 적혀있는 공고나, 혹은 업무에 홍보 업무가 주 업무로 쓰인 공고에는 지원해봤자 될 가능성이 없다고 보는 것이 맞겠지요 ? 그래서 일단 그런 것이 쓰여 있지 않은 공고만 지원을 하고… 더 보기 있는데 정 합격 가망이 없어보이면 디지털 콘텐츠 제작 능력을 갖추고자 합니다. 그러면 포토샵이나 일러스트 같은 자격증을 따로 따두는 것이 도움이 될까요(공인 자격증이 있는지 모르겠지만. 아니면 카드뉴스 툴 같은 것을 활용해서 만드는 법을 숙지하고 그것만 포트폴리오로 별첨할 정도면 될까요 ? 동영상 편집 같은 것도 되게 어려워 보이는데 어떻게 인턴 비서가 될 수 있을지 막막합니다. 가정형편 탓에 생계가 어려운데, 무급인 입법보조원이나 공고에 가끔 홍보되는 스태프 인사이트인가 그런걸 하는게 인턴으로 연결되는 데에 도움이 될까요 ? 보좌진 새내기에게 따뜻한 조언 부탁 드립니다 ㅜ",<직원 미인증>
"18. 4. 20.  4:53  <직원 미인증>  조직력이 없어도 이렇게 없는 캠프가 있을까여? 여성 정치인이고 필리버스터며 인권 존중이 있는 분인 줄 알았는데... 모 의원님! 자원봉사자들이 너무 힘듭니다. 의원님 측근이 모셔온 건지 누가 모셔온건지 잘 모르겠습니다만, 자기 사람들로만 채우려고 하고, 결국 당선되면 별정직에 앉겠죠? 기껏 돕겠다는 사람 그 분 때문에 자원봉사할 마음이 없습니다.  자원봉사자들은 정말 의원님만 보고 온 사람들인데 의원님의 선거사무원 때문에 힘든 걸 전혀 모르시나요? 소통을 부탁드립니다... 제발!!!!!!!!!!!",<직원 미인증>
"18. 4. 20.  10:42  <직원 인증>  법안 공동발의 요청하시려면 직접 찾아오시던지, 사서함에 넣으세요.  팩스 전송이 뭡니까 팩스 전송이. 참 진짜 성의없습니다.. 팩스로 오는 법안요청서는 쳐다도 안봅니다. 누군들 팩스 보내는법 몰라서 안보내나요? 생각을 좀 합시다. 특히 광명에 지역구 두신 여자 의원님실분들. A4용지를 주시던지.. 참..",<직원 인증>
"18. 4. 17.  12:38  <직원 인증>  http://v.media.daum.net/v/20180416210728436?f=m&from=mtop 홍 장관은 이 가운데서 월회비로 20만원씩 더좋은미래에 냈다. 임기 만료를 앞둔 5월엔 20일 에 통상적으로 내던 회비 20만원을 낸 뒤, 26일엔 남은 후원금 잔액… 더 보기 422만1830원을 모두 더좋은미래에 후원, 후원금 잔액을 ‘0원’으로 만들었다.  김기식은 논외로 하고.  이게 왜 문제가 되는지 모르겠습니다.  후원회에 있는 돈은 후원회 사무실과 관련된 명목에 사용하거나 정치자금 계좌로 옮긴 후 의원의 정치활동과 관련된 항목에 사용합니다.  더좋은 미래의 경우 월 회비가 있고 임기중에 지출해야하는 좀더 금액이 큰 회비가 따로 있는걸로 압니다. 이런 의원 연구단체는 정치활동으로 볼 수 있어 정치자금으로 지출이 가능하죠.  그리고 모든 의원실들은 해마다 후원회와 정치자금 사용에 대해 선관위에게 회계보고를 하게 되어 있습니다. 그런데 그 당시에는 위법하지 않다고 판단되어 넘어간 것들이 왜 이제야 문제가 되는지 모르겠네요. 후원금, 정치자금을 임기 말에 지출을 많이 했다는 것은 도의적으로 욕먹어 마땅한데 당시에는 문제없이 넘어간 건들이 왜 이제야 문제사항이 되는지 전 잘 이해가 안됩니다. 정치자금에서 연구단체 회비를 내는건 여야할 것 없이 마찬가지 아닌가요? 후원금을 막판에 동료 의원에게 냈던건 현 여당을 나간 정치 원로 김종인 전 의원도 마찬가지였는데 당시에는 누구도 문제 삼지 않았죠. 오히려 김종인이 후원금을 기부한 의원이 김종인을 따라 빅텐트였나? 아무튼 따라갈지 말지에만 모두가 주목을 했죠. 소속 당과 정파를 떠나 많은 생각을 하게 됩니다.",<직원 인증>
"18. 4. 16.  11:22  <직원 미인증>  - 전 국회와 아무런 관련없는 일반인입니다.  최근 일련의 소란한 상황을 접하니, 의아한 생각이 듭니다.  그렇게 포털자체의 매크로 조작 가능성을 제기해도 그럴 가능성 자체를 생각치않던 분들이, 본래의 목적과는 벗어난 비일비재한 일로 억지를 부립니다.    작년의 일이었습니다. 보통 온라인상 집단 공격을 하는 커뮤니티를 모르는 사람은 없을 정도로 하나로 지칭하죠. 그런데 온라인상에는 그들 말고도 수많은 갈래로 온갖 인신공격을 일쌈는 커뮤니티 집단이 많다는것을 실감합니다.   오히려 잘못된 악습을 자행하면 그들만 칭하는것은… 더 보기 지극히 순진할 정도입니다.    지금도 카카오톡 단톡방의 경우 그런식으로 갈아타는 무리들이 있습니다. 낯뜨거운 그들이 남겨놓은 무분별한 정보에 현혹되지 마시고, 모니터링 하셔서 제발 관심을 가집시다. 그래야만 나 자신의 올바른 선택과 다른 많은 사람들까지도 서로 지켜줄 수 있습니다.      특히 지지자를 강조하는 접근을 주의합시다. 오프라인에서는 마주할 일 없는 온라인 상대들의 거짓정보에 현혹되지 맙시다. 알고보면 어떤 보통의 딱한 사람들보다 관심이 절실한 딱해진 무리들입니다. 갈 곳 없이 여기저기 온라인 공간에서 왕노릇을 합니다. 지극히 제가 겪은 경험이고, 편견이어도 좋습니다.     이 유형의 경우 대체로 대화방 초기엔 건전한 분위기를 조성합니다. 막무가내로 들어와서 대화방을 어지럽히는 회원이 등장합니다. 이들이 나서서 쫓아냅니다. 여러가지로 정책관련 이야기를 이야기합니다. 본인이 실무적인 역할을 하는것처럼 공식적으로 밝히죠. 그리고나면 팬덤이 생성되고, 대화방을 주도하는 대화단골들을 형성합니다. 단골에 포함되지 않는 참여자는 쫓아낼 명분을 만듭니다. 집단적인 공격형의 대화로 일관해서 참여자를 쫓아내고 나면, 저들끼리 특정후보 비방과 각종 흑백선전을 이어갑니다.     이런 유형의 대화방에서 감정소비 하는 일이 없길 바라며, 오늘도 열심히 모니터링 합니다. 곳곳이 난장판이지만, 그 속에서 열심히 올곧은 방향을 지향하는 분들이 훨씬 많습니다.   PS. 이 내용은 참고로만 해주시길 부탁합니다.",<직원 미인증>
